G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_030.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_030.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_030.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_134.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_134.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_134.jpg, 0, 1, 0, 30.18994
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_235.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_235.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_235.jpg, 0, 1, 0, 30.18994
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_335.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_335.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_335.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_444.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_444.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_444.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_550.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_550.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_550.jpg, 0, 1, 0, 30.18993
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_658.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_658.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_658.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_759.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_759.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_759.jpg, 0, 1, 0, 30.18998
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_863.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_863.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_863.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_50_966.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_50_966.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_50_966.jpg, 0, 1, 0, 30.18998
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_073.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_073.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_073.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_181.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_181.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_181.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_286.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_286.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_286.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_388.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_388.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_388.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_496.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_496.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_496.jpg, 0, 1, 0, 30.18998
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_606.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_606.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_606.jpg, 0, 1, 0, 30.18994
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_708.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_708.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_708.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_813.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_813.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_813.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_51_917.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_51_917.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_51_917.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_019.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_019.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_019.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_122.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_122.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_122.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_226.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_226.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_226.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_336.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_336.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_336.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_441.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_441.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_441.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_546.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_546.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_546.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_648.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_648.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_648.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_758.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_758.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_758.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_858.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_858.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_858.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_52_963.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_52_963.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_52_963.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_071.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_071.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_071.jpg, 0, 1, 0, 30.18998
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_178.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_178.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_178.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_281.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_281.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_281.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_382.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_382.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_382.jpg, 0, 1, 0, 30.18994
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_491.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_491.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_491.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_595.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_595.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_595.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_705.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_705.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_705.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_813.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_813.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_813.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_53_917.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_53_917.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_53_917.jpg, 0, 1, 0, 30.18998
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_027.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_027.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_027.jpg, 0, 1, 0, 30.18994
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_128.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_128.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_128.jpg, 0, 1, 0, 30.18999
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_236.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_236.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_236.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_345.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_345.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_345.jpg, 0, 1, 0, 30.18995
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_451.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_451.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_451.jpg, 0, 1, 0, 30.18997
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_556.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_664.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_664.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_664.jpg, 0, 1, 0, 30.18996
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_767.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_767.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_767.jpg, 0, 1, 0, 30.18993
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_876.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_876.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_876.jpg, 0, 1, 0, 30.06308
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_54_977.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_54_977.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_54_977.jpg, 0, 1, 0, 29.6983
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_079.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_079.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_079.jpg, 0, 1, 0, 30.10883
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_187.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_187.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_187.jpg, 0, 1, 0, 29.87826
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_291.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_291.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_291.jpg, -0.1978635, 1, 0, 30.17908
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_399.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_399.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_399.jpg, 0, 1, 0, 30.19032
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_511.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_511.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_511.jpg, 0, 1, 0, 30.19057
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_612.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_612.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_612.jpg, 0, 1, 0, 30.19059
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_721.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_721.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_721.jpg, 0, 1, 0, 30.19015
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_827.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_827.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_827.jpg, -0.0959871, 1, 0, 30.18838
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_55_932.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_55_932.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_55_932.jpg, -0.409542, 1, 0, 30.15429
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_042.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_042.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_042.jpg, -0.1139685, 1, 0, 30.19214
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_148.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_148.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_148.jpg, 0, 1, 0, 30.1895
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_255.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_255.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_255.jpg, 0, 1, 0, 30.19024
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_359.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_359.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_359.jpg, 0, 1, 0, 30.19068
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_465.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_465.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_465.jpg, 0, 1, 0, 30.19021
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_569.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_569.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_569.jpg, 0, 1, 0, 30.19028
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_671.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_671.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_671.jpg, 0, 1, 0, 30.1903
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_771.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_771.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_771.jpg, -0.2709885, 1, 0, 30.17237
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_879.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_879.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_879.jpg, 0, 1, 0, 30.18949
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_56_979.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_56_979.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_56_979.jpg, 0, 1, 0, 30.19019
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_082.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_082.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_082.jpg, 0, 1, 0, 30.19029
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_187.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_187.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_187.jpg, 0, 1, 0, 30.19029
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_292.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_292.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_292.jpg, 0, 1, 0, 30.19028
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_405.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_405.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_405.jpg, -0.3665376, 1, 0, 30.15983
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_507.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_507.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_507.jpg, -0.09395338, 1, 0, 30.19121
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_606.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_606.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_606.jpg, 0, 1, 0, 30.18969
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_712.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_712.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_712.jpg, 0, 1, 0, 30.19019
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_818.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_818.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_818.jpg, 0, 1, 0, 30.1902
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_57_928.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_57_928.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_57_928.jpg, 0, 1, 0, 30.19029
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_031.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_031.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_031.jpg, -0.1654899, 1, 0, 30.18303
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_139.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_139.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_139.jpg, -0.1643979, 1, 0, 30.18903
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_243.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_243.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_243.jpg, 0, 1, 0, 30.19006
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_348.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_348.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_348.jpg, 0, 1, 0, 30.19036
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_448.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_448.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_448.jpg, -0.1828437, 1, 0, 30.18231
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_556.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_556.jpg, 0, 1, 0, 30.19033
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_657.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_657.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_657.jpg, -0.1683708, 1, 0, 30.18376
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_757.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_757.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_757.jpg, -0.1110447, 1, 0, 30.19061
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_862.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_862.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_862.jpg, -0.1385235, 1, 0, 30.18848
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_58_972.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_58_972.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_58_972.jpg, -0.4381941, 1, 0, 30.15458
G:\Courses\Robotics\Self-driving-car\Data\IMG\center_2022_06_23_20_56_59_080.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\left_2022_06_23_20_56_59_080.jpg, G:\Courses\Robotics\Self-driving-car\Data\IMG\right_2022_06_23_20_56_59_080.jpg, -0.1453113, 1, 0, 30.1931
